Parameterization,N,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Centered,128,47,log_sigma_sq,1.00098,1.00271,True,-1.32834901513175,-2.22292517,-1.3490993,-0.3489515040000003
Centered,128,47,theta[1],1.00098,1.00271,True,0.7234028378649999,0.417526449,0.720202205,1.02617729
Centered,128,48,log_sigma_sq,1.00077,1.00386,True,-1.3379766972360776,-2.2126911949999997,-1.3541594,-0.381813191000001
Centered,128,48,theta[1],1.00077,1.00386,True,0.7188469494285,0.4175227485,0.7159235100000001,1.028882465
Centered,128,49,log_sigma_sq,1.00121,1.0041,True,-1.330600344390925,-2.227714165,-1.3578473500000001,-0.34607803000000054
Centered,128,49,theta[1],1.00121,1.0041,True,0.71715792040225,0.4144930055,0.71539358,1.02227683
Centered,128,50,log_sigma_sq,1.00147,1.00474,True,-1.3165112579192675,-2.206269785,-1.3424421,-0.3325857845000001
Centered,128,50,theta[1],1.00147,1.00474,True,0.72418438834925,0.41850767950000006,0.7199939399999999,1.0384475249999998
Centered,128,51,log_sigma_sq,1.0002550000000001,1.0026,True,-1.3227422330505452,-2.21859731,-1.3547269,-0.31634041200000007
Centered,128,51,theta[1],1.0002550000000001,1.0026,True,0.7250132623975001,0.42392788950000004,0.723253425,1.049833925
Centered,128,52,log_sigma_sq,1.001305,1.00252,True,-1.323249320161325,-2.1972319799999998,-1.3604281999999999,-0.33906817000000067
Centered,128,52,theta[1],1.001305,1.00252,True,0.7240702032505,0.42577180200000003,0.72048327,1.037812795
Centered,128,53,log_sigma_sq,1.0004300000000002,1.00293,True,-1.328999090800627,-2.21570824,-1.35417435,-0.33211220800000035
Centered,128,53,theta[1],1.0004300000000002,1.00293,True,0.71814133259775,0.4343867395,0.71159056,1.0240832549999999
Centered,128,54,log_sigma_sq,1.00092,1.0047,True,-1.32698942785235,-2.211437445,-1.3528267999999999,-0.3374049010000005
Centered,128,54,theta[1],1.00092,1.0047,True,0.7238938112442499,0.4274787265,0.723662915,1.030590655
Centered,128,55,log_sigma_sq,1.00044,1.00258,True,-1.3429528424452248,-2.22618184,-1.3620651499999998,-0.395122011000002
Centered,128,55,theta[1],1.00044,1.00258,True,0.72007195488,0.42227470300000003,0.718342655,1.0241957149999998
Centered,128,56,log_sigma_sq,1.000975,1.00468,True,-1.3233598670034747,-2.201925485,-1.3417468499999998,-0.3451229655000001
Centered,128,56,theta[1],1.000975,1.00468,True,0.724474634565,0.41762074,0.7281735149999999,1.02689455
Centered,128,57,log_sigma_sq,1.0003600000000001,1.00238,True,-1.3326016319896998,-2.2144126799999997,-1.36253255,-0.3513029545000008
Centered,128,57,theta[1],1.0003600000000001,1.00238,True,0.72105683994575,0.431775838,0.71568818,1.0219308999999992
Centered,128,58,log_sigma_sq,1.000435,1.00599,True,-1.3282897586250502,-2.204851095,-1.3551319,-0.3561002605000005
Centered,128,58,theta[1],1.000435,1.00599,True,0.7245129582100001,0.4364836715,0.7212307099999999,1.0257888549999998
Centered,128,59,log_sigma_sq,1.000655,1.00182,True,-1.3155171193036002,-2.204931785,-1.345825,-0.3425291745000007
Centered,128,59,theta[1],1.000655,1.00182,True,0.719407367797,0.414575532,0.72126555,1.024780115
Centered,128,60,log_sigma_sq,1.00115,1.00251,True,-1.3166369342914024,-2.213873285,-1.32966645,-0.34726805100000013
Centered,128,60,theta[1],1.00115,1.00251,True,0.7242235048397501,0.424520154,0.7215949150000001,1.0274526
Centered,128,61,log_sigma_sq,1.001835,1.00322,True,-1.329437281565155,-2.242879485,-1.3535515999999999,-0.3469898155
Centered,128,61,theta[1],1.001835,1.00322,True,0.72403675520275,0.41967226700000004,0.7205740700000001,1.0368578899999998
Centered,128,62,log_sigma_sq,1.000805,1.00225,True,-1.3249662861770526,-2.222391645,-1.3577666499999999,-0.3698124530000007
Centered,128,62,theta[1],1.000805,1.00225,True,0.7227984543350001,0.437299247,0.718938265,1.01812993
Centered,128,63,log_sigma_sq,1.0009700000000001,1.00267,True,-1.31151726335958,-2.17872642,-1.33698105,-0.3629126125000012
Centered,128,63,theta[1],1.0009700000000001,1.00267,True,0.72367191621775,0.41224545650000005,0.721320035,1.0330040950000001
Centered,128,64,log_sigma_sq,1.000495,1.00242,True,-1.3400967678766251,-2.24296169,-1.3709536,-0.3859763510000006
Centered,128,64,theta[1],1.000495,1.00242,True,0.7162936711515,0.4216220765,0.71489648,1.0256544249999997
Centered,128,65,log_sigma_sq,1.000455,1.00292,True,-1.324633177078925,-2.23672266,-1.3452247000000002,-0.34730120400000014
Centered,128,65,theta[1],1.000455,1.00292,True,0.72344191040305,0.42208231800000007,0.72596572,1.0177037699999998
Centered,128,66,log_sigma_sq,1.000945,1.00356,True,-1.3256183858331252,-2.200108085,-1.35005625,-0.34397478350000016
Centered,128,66,theta[1],1.000945,1.00356,True,0.722888340235,0.423824578,0.71943046,1.0309062649999996
Centered,128,67,log_sigma_sq,1.000585,1.00274,True,-1.3339844541770252,-2.22721264,-1.36036815,-0.3471812470000002
Centered,128,67,theta[1],1.000585,1.00274,True,0.720913988115,0.409727244,0.717986805,1.0298296199999997
Centered,128,68,log_sigma_sq,1.000485,1.00414,True,-1.3215803516991,-2.2353919049999997,-1.35117365,-0.3174282895000001
Centered,128,68,theta[1],1.000485,1.00414,True,0.72036193725,0.44197107799999996,0.717889365,1.015755615
Centered,128,69,log_sigma_sq,1.001585,1.00268,True,-1.34324095895697,-2.263267515,-1.35416815,-0.3768716560000003
Centered,128,69,theta[1],1.001585,1.00268,True,0.7196494750100001,0.4221335845,0.717642305,1.02351183
Centered,128,70,log_sigma_sq,1.00083,1.0026,True,-1.3308036535000602,-2.2294039299999997,-1.3606124,-0.33975327250000015
Centered,128,70,theta[1],1.00083,1.0026,True,0.71934388769275,0.42165397699999996,0.714932805,1.02715128
Centered,128,71,log_sigma_sq,1.001125,1.00325,True,-1.32674678524095,-2.2310226849999997,-1.34631145,-0.38028304400000007
Centered,128,71,theta[1],1.001125,1.00325,True,0.72083216424,0.41931907150000003,0.7158900349999999,1.025095335
Centered,128,72,log_sigma_sq,1.00067,1.00271,True,-1.318440238501125,-2.20191604,-1.3423952,-0.33267785350000023
Centered,128,72,theta[1],1.00067,1.00271,True,0.7234155289334999,0.43325831600000003,0.71702954,1.03099994
Centered,128,73,log_sigma_sq,1.000925,1.00327,True,-1.33793163103295,-2.21501693,-1.36645,-0.3563899275000001
Centered,128,73,theta[1],1.000925,1.00327,True,0.7183090608689999,0.4191755555,0.7135168949999999,1.025638405
Centered,128,74,log_sigma_sq,1.000445,1.00374,True,-1.3261956380207025,-2.2273643,-1.359969,-0.3576054385000002
Centered,128,74,theta[1],1.000445,1.00374,True,0.7233042747899999,0.4206824225,0.718500725,1.0437649399999995
Centered,128,75,log_sigma_sq,1.000805,1.0029,True,-1.32974884627795,-2.202019155,-1.3724617,-0.3358658355000012
Centered,128,75,theta[1],1.000805,1.0029,True,0.717290124615,0.4231564175,0.7140748,1.02106894
Centered,128,76,log_sigma_sq,1.002205,1.00378,True,-1.32345544496335,-2.231872415,-1.3576573500000002,-0.3466739480000011
Centered,128,76,theta[1],1.002205,1.00378,True,0.7206442006249999,0.4266455875,0.716014775,1.021031305
Centered,128,77,log_sigma_sq,1.00092,1.00224,True,-1.3200760747562,-2.194425655,-1.3527963,-0.34064642650000104
Centered,128,77,theta[1],1.00092,1.00224,True,0.7224298736625001,0.4276100425,0.720035955,1.0312460249999997
Centered,128,78,log_sigma_sq,1.00082,1.00336,True,-1.3331195840713004,-2.21423229,-1.3529925999999999,-0.36250006700000026
Centered,128,78,theta[1],1.00082,1.00336,True,0.7199159206765,0.421286453,0.71844025,1.03402182
Centered,128,79,log_sigma_sq,1.001055,1.00229,True,-1.3375991219408474,-2.2261260949999997,-1.3509164999999999,-0.406487013
Centered,128,79,theta[1],1.001055,1.00229,True,0.7204822050824999,0.428961116,0.7119330100000001,1.0228688399999997
Centered,128,80,log_sigma_sq,1.001265,1.00221,True,-1.336023531763175,-2.25787638,-1.3509475,-0.33640791300000006
Centered,128,80,theta[1],1.001265,1.00221,True,0.716956287815,0.419462383,0.71638007,1.0175332
Centered,128,81,log_sigma_sq,1.00045,1.00182,True,-1.3270912947990048,-2.191055775,-1.3502893,-0.3471363580000005
Centered,128,81,theta[1],1.00045,1.00182,True,0.7208161660275,0.4338034495,0.71820485,1.0261384599999999
Centered,128,82,log_sigma_sq,1.000925,1.00187,True,-1.3241219723561999,-2.22250417,-1.3477473500000001,-0.35496258550000026
Centered,128,82,theta[1],1.000925,1.00187,True,0.71703513319275,0.41314650900000005,0.7132298850000001,1.0286790699999993
Centered,128,83,log_sigma_sq,1.00064,1.00353,True,-1.333769872980175,-2.203647105,-1.3710767499999998,-0.37861405600000053
Centered,128,83,theta[1],1.00064,1.00353,True,0.721156104875,0.4258154695,0.718463845,1.02654963
Centered,128,84,log_sigma_sq,1.001025,1.00353,True,-1.3251758194141499,-2.21489129,-1.34924975,-0.35268174350000037
Centered,128,84,theta[1],1.001025,1.00353,True,0.716879328613,0.4184978445,0.71433556,1.015720075
Centered,128,85,log_sigma_sq,1.00132,1.00452,True,-1.32075698934175,-2.215512745,-1.33948055,-0.3509200640000002
Centered,128,85,theta[1],1.00132,1.00452,True,0.724442763894,0.4128363195,0.72214197,1.039432575
Centered,128,86,log_sigma_sq,1.001215,1.00306,True,-1.336348389990625,-2.2375686349999997,-1.36346935,-0.3500568960000001
Centered,128,86,theta[1],1.001215,1.00306,True,0.72021693684925,0.4096691785,0.7188949849999999,1.029586875
Centered,128,87,log_sigma_sq,1.0015,1.00349,True,-1.3234952909530702,-2.2224218949999996,-1.35134705,-0.3439373685000004
Centered,128,87,theta[1],1.0015,1.00349,True,0.7262148108280001,0.4297978175,0.724949265,1.03392918
Centered,128,88,log_sigma_sq,1.000975,1.00364,True,-1.322056585652925,-2.228857185,-1.3461165,-0.33715741950000006
Centered,128,88,theta[1],1.000975,1.00364,True,0.720890765693,0.4257867925,0.7195524600000001,1.0243126399999996
Centered,128,89,log_sigma_sq,1.00088,1.00485,True,-1.338113486766375,-2.25087856,-1.3528183500000002,-0.3764032000000012
Centered,128,89,theta[1],1.00088,1.00485,True,0.7199916537300001,0.41748651999999997,0.715285455,1.0400568849999998
Centered,128,90,log_sigma_sq,1.0005899999999999,1.00555,True,-1.3206749711166248,-2.2036771099999997,-1.34267585,-0.35327646000000007
Centered,128,90,theta[1],1.0005899999999999,1.00555,True,0.71703579156825,0.4220324905,0.71673728,1.01662163
Centered,128,91,log_sigma_sq,1.00088,1.00304,True,-1.3437649090803252,-2.240164035,-1.3681781000000002,-0.3525893020000005
Centered,128,91,theta[1],1.00088,1.00304,True,0.72142556382625,0.43287552549999997,0.717588585,1.0240788649999997
Centered,128,92,log_sigma_sq,1.00103,1.00572,True,-1.3345208130644,-2.20572334,-1.3560449,-0.3850700695000009
Centered,128,92,theta[1],1.00103,1.00572,True,0.71917119338,0.430433438,0.713221295,1.026985965
Centered,128,93,log_sigma_sq,1.00053,1.00189,True,-1.333644720023525,-2.249009965,-1.3555530500000001,-0.32657891150000024
Centered,128,93,theta[1],1.00053,1.00189,True,0.72077112685975,0.4297649055,0.71715478,1.034247865
Centered,128,94,log_sigma_sq,1.001115,1.00391,True,-1.3154889481003251,-2.235201155,-1.33252725,-0.3467276670000002
Centered,128,94,theta[1],1.001115,1.00391,True,0.7187568281975,0.4217097695,0.71620966,1.0216285599999997
Centered,128,95,log_sigma_sq,1.00088,1.00237,True,-1.31913135386262,-2.2111016549999998,-1.34891535,-0.3342022005000007
Centered,128,95,theta[1],1.00088,1.00237,True,0.720839633746315,0.42945626800000003,0.719124995,1.0168648949999997
Centered,128,96,log_sigma_sq,1.00107,1.00316,True,-1.3131705341523898,-2.2310169099999997,-1.3383967499999998,-0.3336426940000013
Centered,128,96,theta[1],1.00107,1.00316,True,0.7228780581575,0.414790324,0.720953065,1.0309670149999999
Centered,128,97,log_sigma_sq,1.00069,1.00226,True,-1.317455538254575,-2.1977506900000003,-1.3290311,-0.3743685130000002
Centered,128,97,theta[1],1.00069,1.00226,True,0.7245365424849999,0.4346576535,0.721328085,1.021145625
Centered,128,98,log_sigma_sq,1.000815,1.00384,True,-1.3361480123616576,-2.2213431850000003,-1.3643908,-0.32031571600000086
Centered,128,98,theta[1],1.000815,1.00384,True,0.71695054897,0.413941335,0.7131893,1.0254301999999997
Centered,128,99,log_sigma_sq,1.00097,1.00198,True,-1.321070131401525,-2.2281378800000002,-1.34464225,-0.3276560920000023
Centered,128,99,theta[1],1.00097,1.00198,True,0.7217181272509999,0.436849215,0.71596405,1.0218190299999996
Centered,128,100,log_sigma_sq,1.000955,1.00253,True,-1.328259209695575,-2.22480108,-1.3438447,-0.3977661990000004
Centered,128,100,theta[1],1.000955,1.00253,True,0.72073211682925,0.4320862205,0.71655453,1.0289994550000001
Centered,256,1,log_sigma_sq,1.000835,1.00244,True,-0.9161880010137975,-1.7010499700000001,-0.95792051,-0.0050944106750005665
Centered,256,1,theta[1],1.000835,1.00244,True,1.0237915822725,0.796994324,1.0215161,1.2553028349999995
Centered,256,2,log_sigma_sq,1.0017,1.00402,True,-0.9241145765812674,-1.6961965600000002,-0.95869158,-0.045042741500001156
Centered,256,2,theta[1],1.0017,1.00402,True,1.0240082520199998,0.8063762405,1.02303255,1.2486050199999998
Centered,256,3,log_sigma_sq,1.00083,1.00205,True,-0.916228361360073,-1.7386503850000001,-0.944531385,-0.0025435199050002906
Centered,256,3,theta[1],1.00083,1.00205,True,1.022465719985,0.782773965,1.0188958000000001,1.260561825
Centered,256,4,log_sigma_sq,1.000655,1.00273,True,-0.9185001055148999,-1.717429665,-0.9609758150000001,-0.015620100600000379
Centered,256,4,theta[1],1.000655,1.00273,True,1.0228594827125,0.7919772064999999,1.0220231,1.2562339500000002
Centered,256,5,log_sigma_sq,1.0015,1.00356,True,-0.9201983697340648,-1.72763932,-0.956371035,0.007489003744999688
Centered,256,5,theta[1],1.0015,1.00356,True,1.0243125224075003,0.801006558,1.0204509499999999,1.259776695
Centered,256,6,log_sigma_sq,1.0010050000000001,1.00236,True,-0.917421367031625,-1.71766739,-0.948757985,-0.015043915400000139
Centered,256,6,theta[1],1.0010050000000001,1.00236,True,1.0235130323000001,0.793774207,1.0217025,1.260389735
Centered,256,7,log_sigma_sq,1.0008,1.00302,True,-0.9042780060224825,-1.7055868250000001,-0.932049435,0.01744532019999943
Centered,256,7,theta[1],1.0008,1.00302,True,1.0219879745725,0.8015787835,1.0219369,1.2462731099999997
Centered,256,8,log_sigma_sq,1.00074,1.0015,True,-0.9101196367006,-1.7180157999999999,-0.9461888300000001,0.023748017249999136
Centered,256,8,theta[1],1.00074,1.0015,True,1.0264551784725,0.8006899075,1.0253453000000001,1.2578842799999999
Centered,256,9,log_sigma_sq,1.001105,1.0041,True,-0.9117125206492875,-1.71330123,-0.947699195,-0.0004896740680003778
Centered,256,9,theta[1],1.001105,1.0041,True,1.0239209903825,0.8051718165,1.0225243000000002,1.2529255449999999
Centered,256,10,log_sigma_sq,1.00068,1.00338,True,-0.9031227044490434,-1.71243946,-0.927563535,0.006836142439999768
Centered,256,10,theta[1],1.00068,1.00338,True,1.0248059942075,0.801271355,1.02218775,1.255406505
Centered,256,11,log_sigma_sq,1.000525,1.00324,True,-0.9115481077230749,-1.7159408950000001,-0.952374185,0.016324718199999925
Centered,256,11,theta[1],1.000525,1.00324,True,1.0244980343075,0.789166884,1.0248291,1.2558188499999998
Centered,256,12,log_sigma_sq,1.001115,1.00543,True,-0.9226263198178,-1.6985449449999999,-0.96172451,-0.023250691650000332
Centered,256,12,theta[1],1.001115,1.00543,True,1.0227532317325,0.7921108335,1.0186552,1.251024315
Centered,256,13,log_sigma_sq,1.001255,1.00216,True,-0.9073742613117876,-1.6899847399999999,-0.939084115,-0.01810092920000042
Centered,256,13,theta[1],1.001255,1.00216,True,1.026648549345,0.799926951,1.02296615,1.2647898699999998
Centered,256,14,log_sigma_sq,1.001405,1.00346,True,-0.9249633025939977,-1.725453035,-0.956305755,-0.038795137500000056
Centered,256,14,theta[1],1.001405,1.00346,True,1.0249398379249999,0.7999719605,1.02418055,1.256642135
Centered,256,15,log_sigma_sq,1.00142,1.00263,True,-0.9117229148753174,-1.7167412050000002,-0.94694676,0.006667877549999584
Centered,256,15,theta[1],1.00142,1.00263,True,1.02095398789,0.80108737,1.0199961499999999,1.247714985
Centered,256,16,log_sigma_sq,1.001125,1.00498,True,-0.91585185504878,-1.73327671,-0.94266788,-0.012282208545001443
Centered,256,16,theta[1],1.001125,1.00498,True,1.0244942512725,0.7947707390000001,1.0240311,1.2553531
Centered,256,17,log_sigma_sq,1.0011899999999998,1.00213,True,-0.920229219825425,-1.7252965649999998,-0.9596734250000001,0.0007654408769999835
Centered,256,17,theta[1],1.0011899999999998,1.00213,True,1.022414207545,0.7955965185,1.0202598,1.2514107399999999
Centered,256,18,log_sigma_sq,1.0018099999999999,1.00282,True,-0.918565228033,-1.697050545,-0.95327432,-0.006692027810001053
Centered,256,18,theta[1],1.0018099999999999,1.00282,True,1.0276640033,0.8002443915,1.0260713,1.257793645
Centered,256,19,log_sigma_sq,1.000855,1.00386,True,-0.90137769234695,-1.71220176,-0.9442334299999999,0.028108114399999648
Centered,256,19,theta[1],1.000855,1.00386,True,1.02318210489,0.787748064,1.0214465,1.26479688
Centered,256,20,log_sigma_sq,1.000062,1.00156,True,-0.894061513152325,-1.710454815,-0.93234445,0.047933169749999886
Centered,256,20,theta[1],1.000062,1.00156,True,1.02696406928,0.798358547,1.0248347,1.2625396899999999
Centered,256,21,log_sigma_sq,1.0004650000000002,1.00361,True,-0.9186289268156325,-1.692685645,-0.9513088949999999,-0.009467950660000701
Centered,256,21,theta[1],1.0004650000000002,1.00361,True,1.02426564504,0.796874468,1.0192464,1.2646949949999997
Centered,256,22,log_sigma_sq,1.001195,1.00496,True,-0.9138511263822775,-1.70821982,-0.940459895,-0.03710145640000013
Centered,256,22,theta[1],1.001195,1.00496,True,1.024596013315,0.802200261,1.02407525,1.260436865
Centered,256,23,log_sigma_sq,1.000325,1.00182,True,-0.914611988567115,-1.701801835,-0.94316944,-0.033605428550000024
Centered,256,23,theta[1],1.000325,1.00182,True,1.023560645425,0.8025596005,1.0231756,1.248908565
Centered,256,24,log_sigma_sq,1.00176,1.0028,True,-0.92063282134275,-1.7192021,-0.9409758349999999,-0.011604358805001385
Centered,256,24,theta[1],1.00176,1.0028,True,1.0256602365575,0.7956188105,1.0226476,1.261278525
Centered,256,25,log_sigma_sq,1.000535,1.0026,True,-0.9190314619095424,-1.691360755,-0.947597045,-0.056809016400000155
Centered,256,25,theta[1],1.000535,1.0026,True,1.0252000195699997,0.7897325665,1.0242877,1.263995655
Centered,256,26,log_sigma_sq,1.0013800000000002,1.00389,True,-0.9241770532393175,-1.70437017,-0.950512735,-0.04996350020000093
Centered,256,26,theta[1],1.0013800000000002,1.00389,True,1.02343085769,0.7943479290000001,1.02264395,1.25481723
Centered,256,27,log_sigma_sq,1.00163,1.00479,True,-0.9131075696720554,-1.6924349650000001,-0.94815038,-0.037992799800000164
Centered,256,27,theta[1],1.00163,1.00479,True,1.0241742525925002,0.792051078,1.0224736,1.25472476
Centered,256,28,log_sigma_sq,1.000805,1.00712,True,-0.9147474137233872,-1.73569286,-0.94526881,-0.015954205450000137
